City,Country,Region,Continent,Month,Item,Item_Category,Price_USD,Exchange_Rate,YoY_Inflation_Estimate_Pct,FAO_Index_Value,Population_Estimate,Breakfast_Basket_USD
Santiago,Chile,Latin America,South America,2026-03-01,fresh white bread (500g),Bakery,1.77,0.00105,5.9,126.0,5614000,9.17
Santiago,Chile,Latin America,South America,2025-10-01,white rice (1 kg),Grains,1.92,0.00105,5.9,127.1,5614000,8.7
Santiago,Chile,Latin America,South America,2025-11-01,white rice (1 kg),Grains,2.01,0.00105,5.9,126.2,5614000,8.91
Santiago,Chile,Latin America,South America,2025-12-01,white rice (1 kg),Grains,2.01,0.00105,5.9,125.8,5614000,8.95
Santiago,Chile,Latin America,South America,2026-01-01,white rice (1 kg),Grains,1.95,0.00105,5.9,124.2,5614000,8.97
Santiago,Chile,Latin America,South America,2026-02-01,white rice (1 kg),Grains,2.05,0.00105,5.9,125.3,5614000,9.16
Santiago,Chile,Latin America,South America,2026-03-01,white rice (1 kg),Grains,2.03,0.00105,5.9,126.0,5614000,9.17
Santiago,Chile,Latin America,South America,2025-10-01,"eggs (regular, 12)",Dairy & Eggs,3.73,0.00105,5.9,127.1,5614000,8.7
Santiago,Chile,Latin America,South America,2025-11-01,"eggs (regular, 12)",Dairy & Eggs,3.8,0.00105,5.9,126.2,5614000,8.91
Santiago,Chile,Latin America,South America,2025-12-01,"eggs (regular, 12)",Dairy & Eggs,3.92,0.00105,5.9,125.8,5614000,8.95
Santiago,Chile,Latin America,South America,2026-01-01,"eggs (regular, 12)",Dairy & Eggs,3.95,0.00105,5.9,124.2,5614000,8.97
Santiago,Chile,Latin America,South America,2026-02-01,"eggs (regular, 12)",Dairy & Eggs,3.98,0.00105,5.9,125.3,5614000,9.16
Santiago,Chile,Latin America,South America,2026-03-01,"eggs (regular, 12)",Dairy & Eggs,4.02,0.00105,5.9,126.0,5614000,9.17
Santiago,Chile,Latin America,South America,2025-10-01,local cheese (1 kg),Dairy,11.55,0.00105,5.9,127.1,5614000,8.7
Santiago,Chile,Latin America,South America,2025-11-01,local cheese (1 kg),Dairy,11.1,0.00105,5.9,126.2,5614000,8.91
Santiago,Chile,Latin America,South America,2025-12-01,local cheese (1 kg),Dairy,11.41,0.00105,5.9,125.8,5614000,8.95
Santiago,Chile,Latin America,South America,2026-01-01,local cheese (1 kg),Dairy,11.55,0.00105,5.9,124.2,5614000,8.97
Santiago,Chile,Latin America,South America,2026-02-01,local cheese (1 kg),Dairy,11.76,0.00105,5.9,125.3,5614000,9.16
Santiago,Chile,Latin America,South America,2026-03-01,local cheese (1 kg),Dairy,11.76,0.00105,5.9,126.0,5614000,9.17
Santiago,Chile,Latin America,South America,2025-10-01,chicken fillets (1 kg),Meat,7.03,0.00105,5.9,127.1,5614000,8.7
Santiago,Chile,Latin America,South America,2025-11-01,chicken fillets (1 kg),Meat,6.83,0.00105,5.9,126.2,5614000,8.91
Santiago,Chile,Latin America,South America,2025-12-01,chicken fillets (1 kg),Meat,6.73,0.00105,5.9,125.8,5614000,8.95
Santiago,Chile,Latin America,South America,2026-01-01,chicken fillets (1 kg),Meat,7.1,0.00105,5.9,124.2,5614000,8.97
Santiago,Chile,Latin America,South America,2026-02-01,chicken fillets (1 kg),Meat,7.19,0.00105,5.9,125.3,5614000,9.16
Santiago,Chile,Latin America,South America,2026-03-01,chicken fillets (1 kg),Meat,7.03,0.00105,5.9,126.0,5614000,9.17
Santiago,Chile,Latin America,South America,2025-10-01,beef round (1 kg),Meat,12.32,0.00105,5.9,127.1,5614000,8.7
Santiago,Chile,Latin America,South America,2025-11-01,beef round (1 kg),Meat,12.48,0.00105,5.9,126.2,5614000,8.91
Santiago,Chile,Latin America,South America,2025-12-01,beef round (1 kg),Meat,12.51,0.00105,5.9,125.8,5614000,8.95
Santiago,Chile,Latin America,South America,2026-01-01,beef round (1 kg),Meat,12.9,0.00105,5.9,124.2,5614000,8.97
Santiago,Chile,Latin America,South America,2026-02-01,beef round (1 kg),Meat,13.12,0.00105,5.9,125.3,5614000,9.16
Santiago,Chile,Latin America,South America,2026-03-01,beef round (1 kg),Meat,12.83,0.00105,5.9,126.0,5614000,9.17
Santiago,Chile,Latin America,South America,2025-10-01,apples (1 kg),Fruits,1.92,0.00105,5.9,127.1,5614000,8.7
Santiago,Chile,Latin America,South America,2025-11-01,apples (1 kg),Fruits,2.08,0.00105,5.9,126.2,5614000,8.91
Santiago,Chile,Latin America,South America,2025-12-01,apples (1 kg),Fruits,2.17,0.00105,5.9,125.8,5614000,8.95
Santiago,Chile,Latin America,South America,2026-01-01,apples (1 kg),Fruits,2.07,0.00105,5.9,124.2,5614000,8.97
Santiago,Chile,Latin America,South America,2026-02-01,apples (1 kg),Fruits,2.06,0.00105,5.9,125.3,5614000,9.16
Santiago,Chile,Latin America,South America,2026-03-01,apples (1 kg),Fruits,2.12,0.00105,5.9,126.0,5614000,9.17
Santiago,Chile,Latin America,South America,2025-10-01,bananas (1 kg),Fruits,1.52,0.00105,5.9,127.1,5614000,8.7
Santiago,Chile,Latin America,South America,2025-11-01,bananas (1 kg),Fruits,1.62,0.00105,5.9,126.2,5614000,8.91
Santiago,Chile,Latin America,South America,2025-12-01,bananas (1 kg),Fruits,1.65,0.00105,5.9,125.8,5614000,8.95
Santiago,Chile,Latin America,South America,2026-01-01,bananas (1 kg),Fruits,1.64,0.00105,5.9,124.2,5614000,8.97
Santiago,Chile,Latin America,South America,2026-02-01,bananas (1 kg),Fruits,1.6,0.00105,5.9,125.3,5614000,9.16
Santiago,Chile,Latin America,South America,2026-03-01,bananas (1 kg),Fruits,1.62,0.00105,5.9,126.0,5614000,9.17
Santiago,Chile,Latin America,South America,2025-10-01,oranges (1 kg),Fruits,1.91,0.00105,5.9,127.1,5614000,8.7
Santiago,Chile,Latin America,South America,2025-11-01,oranges (1 kg),Fruits,2.02,0.00105,5.9,126.2,5614000,8.91
Santiago,Chile,Latin America,South America,2025-12-01,oranges (1 kg),Fruits,2.03,0.00105,5.9,125.8,5614000,8.95
Santiago,Chile,Latin America,South America,2026-01-01,oranges (1 kg),Fruits,1.99,0.00105,5.9,124.2,5614000,8.97
Santiago,Chile,Latin America,South America,2026-02-01,oranges (1 kg),Fruits,2.04,0.00105,5.9,125.3,5614000,9.16
Santiago,Chile,Latin America,South America,2026-03-01,oranges (1 kg),Fruits,2.0,0.00105,5.9,126.0,5614000,9.17
Santiago,Chile,Latin America,South America,2025-10-01,tomatoes (1 kg),Vegetables,2.38,0.00105,5.9,127.1,5614000,8.7
Santiago,Chile,Latin America,South America,2025-11-01,tomatoes (1 kg),Vegetables,2.82,0.00105,5.9,126.2,5614000,8.91
Santiago,Chile,Latin America,South America,2025-12-01,tomatoes (1 kg),Vegetables,2.83,0.00105,5.9,125.8,5614000,8.95
Santiago,Chile,Latin America,South America,2026-01-01,tomatoes (1 kg),Vegetables,2.63,0.00105,5.9,124.2,5614000,8.97
Santiago,Chile,Latin America,South America,2026-02-01,tomatoes (1 kg),Vegetables,2.62,0.00105,5.9,125.3,5614000,9.16
Santiago,Chile,Latin America,South America,2026-03-01,tomatoes (1 kg),Vegetables,2.7,0.00105,5.9,126.0,5614000,9.17
Santiago,Chile,Latin America,South America,2025-10-01,potatoes (1 kg),Vegetables,1.26,0.00105,5.9,127.1,5614000,8.7
Santiago,Chile,Latin America,South America,2025-11-01,potatoes (1 kg),Vegetables,1.44,0.00105,5.9,126.2,5614000,8.91
Santiago,Chile,Latin America,South America,2025-12-01,potatoes (1 kg),Vegetables,1.43,0.00105,5.9,125.8,5614000,8.95
Santiago,Chile,Latin America,South America,2026-01-01,potatoes (1 kg),Vegetables,1.45,0.00105,5.9,124.2,5614000,8.97
Santiago,Chile,Latin America,South America,2026-02-01,potatoes (1 kg),Vegetables,1.39,0.00105,5.9,125.3,5614000,9.16
Santiago,Chile,Latin America,South America,2026-03-01,potatoes (1 kg),Vegetables,1.43,0.00105,5.9,126.0,5614000,9.17
Santiago,Chile,Latin America,South America,2025-10-01,onions (1 kg),Vegetables,1.19,0.00105,5.9,127.1,5614000,8.7
Santiago,Chile,Latin America,South America,2025-11-01,onions (1 kg),Vegetables,1.42,0.00105,5.9,126.2,5614000,8.91
Santiago,Chile,Latin America,South America,2025-12-01,onions (1 kg),Vegetables,1.39,0.00105,5.9,125.8,5614000,8.95
Santiago,Chile,Latin America,South America,2026-01-01,onions (1 kg),Vegetables,1.33,0.00105,5.9,124.2,5614000,8.97
Santiago,Chile,Latin America,South America,2026-02-01,onions (1 kg),Vegetables,1.32,0.00105,5.9,125.3,5614000,9.16
Santiago,Chile,Latin America,South America,2026-03-01,onions (1 kg),Vegetables,1.35,0.00105,5.9,126.0,5614000,9.17
Santiago,Chile,Latin America,South America,2025-10-01,lettuce (1 head),Vegetables,1.27,0.00105,5.9,127.1,5614000,8.7
Santiago,Chile,Latin America,South America,2025-11-01,lettuce (1 head),Vegetables,1.43,0.00105,5.9,126.2,5614000,8.91
Santiago,Chile,Latin America,South America,2025-12-01,lettuce (1 head),Vegetables,1.51,0.00105,5.9,125.8,5614000,8.95
Santiago,Chile,Latin America,South America,2026-01-01,lettuce (1 head),Vegetables,1.47,0.00105,5.9,124.2,5614000,8.97
Santiago,Chile,Latin America,South America,2026-02-01,lettuce (1 head),Vegetables,1.41,0.00105,5.9,125.3,5614000,9.16
Santiago,Chile,Latin America,South America,2026-03-01,lettuce (1 head),Vegetables,1.44,0.00105,5.9,126.0,5614000,9.17
Quito,Ecuador,Latin America,South America,2025-10-01,milk (1 liter),Dairy,1.12,1.0,5.9,127.1,2011388,6.69
Quito,Ecuador,Latin America,South America,2025-11-01,milk (1 liter),Dairy,1.13,1.0,5.9,126.2,2011388,6.89
Quito,Ecuador,Latin America,South America,2025-12-01,milk (1 liter),Dairy,1.15,1.0,5.9,125.8,2011388,6.9
Quito,Ecuador,Latin America,South America,2026-01-01,milk (1 liter),Dairy,1.15,1.0,5.9,124.2,2011388,6.82
Quito,Ecuador,Latin America,South America,2026-02-01,milk (1 liter),Dairy,1.14,1.0,5.9,125.3,2011388,6.91
Quito,Ecuador,Latin America,South America,2026-03-01,milk (1 liter),Dairy,1.16,1.0,5.9,126.0,2011388,6.96
Quito,Ecuador,Latin America,South America,2025-10-01,fresh white bread (500g),Bakery,1.8,1.0,5.9,127.1,2011388,6.69
Quito,Ecuador,Latin America,South America,2025-11-01,fresh white bread (500g),Bakery,1.8,1.0,5.9,126.2,2011388,6.89
Quito,Ecuador,Latin America,South America,2025-12-01,fresh white bread (500g),Bakery,1.85,1.0,5.9,125.8,2011388,6.9
Quito,Ecuador,Latin America,South America,2026-01-01,fresh white bread (500g),Bakery,1.79,1.0,5.9,124.2,2011388,6.82
Quito,Ecuador,Latin America,South America,2026-02-01,fresh white bread (500g),Bakery,1.83,1.0,5.9,125.3,2011388,6.91
Quito,Ecuador,Latin America,South America,2026-03-01,fresh white bread (500g),Bakery,1.82,1.0,5.9,126.0,2011388,6.96
Quito,Ecuador,Latin America,South America,2025-10-01,white rice (1 kg),Grains,1.63,1.0,5.9,127.1,2011388,6.69
Quito,Ecuador,Latin America,South America,2025-11-01,white rice (1 kg),Grains,1.74,1.0,5.9,126.2,2011388,6.89
Quito,Ecuador,Latin America,South America,2025-12-01,white rice (1 kg),Grains,1.74,1.0,5.9,125.8,2011388,6.9
Quito,Ecuador,Latin America,South America,2026-01-01,white rice (1 kg),Grains,1.68,1.0,5.9,124.2,2011388,6.82
Quito,Ecuador,Latin America,South America,2026-02-01,white rice (1 kg),Grains,1.73,1.0,5.9,125.3,2011388,6.91
Quito,Ecuador,Latin America,South America,2026-03-01,white rice (1 kg),Grains,1.74,1.0,5.9,126.0,2011388,6.96
Quito,Ecuador,Latin America,South America,2025-10-01,"eggs (regular, 12)",Dairy & Eggs,2.14,1.0,5.9,127.1,2011388,6.69
Quito,Ecuador,Latin America,South America,2025-11-01,"eggs (regular, 12)",Dairy & Eggs,2.22,1.0,5.9,126.2,2011388,6.89
Quito,Ecuador,Latin America,South America,2025-12-01,"eggs (regular, 12)",Dairy & Eggs,2.16,1.0,5.9,125.8,2011388,6.9
Quito,Ecuador,Latin America,South America,2026-01-01,"eggs (regular, 12)",Dairy & Eggs,2.2,1.0,5.9,124.2,2011388,6.82
Quito,Ecuador,Latin America,South America,2026-02-01,"eggs (regular, 12)",Dairy & Eggs,2.21,1.0,5.9,125.3,2011388,6.91
Quito,Ecuador,Latin America,South America,2026-03-01,"eggs (regular, 12)",Dairy & Eggs,2.24,1.0,5.9,126.0,2011388,6.96
Quito,Ecuador,Latin America,South America,2025-10-01,local cheese (1 kg),Dairy,6.15,1.0,5.9,127.1,2011388,6.69
Quito,Ecuador,Latin America,South America,2025-11-01,local cheese (1 kg),Dairy,6.28,1.0,5.9,126.2,2011388,6.89
Quito,Ecuador,Latin America,South America,2025-12-01,local cheese (1 kg),Dairy,6.44,1.0,5.9,125.8,2011388,6.9
Quito,Ecuador,Latin America,South America,2026-01-01,local cheese (1 kg),Dairy,6.57,1.0,5.9,124.2,2011388,6.82
Quito,Ecuador,Latin America,South America,2026-02-01,local cheese (1 kg),Dairy,6.7,1.0,5.9,125.3,2011388,6.91
Quito,Ecuador,Latin America,South America,2026-03-01,local cheese (1 kg),Dairy,6.52,1.0,5.9,126.0,2011388,6.96
Quito,Ecuador,Latin America,South America,2025-10-01,chicken fillets (1 kg),Meat,5.78,1.0,5.9,127.1,2011388,6.69
Quito,Ecuador,Latin America,South America,2025-11-01,chicken fillets (1 kg),Meat,5.83,1.0,5.9,126.2,2011388,6.89
Quito,Ecuador,Latin America,South America,2025-12-01,chicken fillets (1 kg),Meat,5.74,1.0,5.9,125.8,2011388,6.9
Quito,Ecuador,Latin America,South America,2026-01-01,chicken fillets (1 kg),Meat,5.63,1.0,5.9,124.2,2011388,6.82
Quito,Ecuador,Latin America,South America,2026-02-01,chicken fillets (1 kg),Meat,5.69,1.0,5.9,125.3,2011388,6.91
Quito,Ecuador,Latin America,South America,2026-03-01,chicken fillets (1 kg),Meat,5.85,1.0,5.9,126.0,2011388,6.96
Quito,Ecuador,Latin America,South America,2025-10-01,beef round (1 kg),Meat,10.78,1.0,5.9,127.1,2011388,6.69
Quito,Ecuador,Latin America,South America,2025-11-01,beef round (1 kg),Meat,10.51,1.0,5.9,126.2,2011388,6.89
Quito,Ecuador,Latin America,South America,2025-12-01,beef round (1 kg),Meat,10.8,1.0,5.9,125.8,2011388,6.9
Quito,Ecuador,Latin America,South America,2026-01-01,beef round (1 kg),Meat,10.75,1.0,5.9,124.2,2011388,6.82
Quito,Ecuador,Latin America,South America,2026-02-01,beef round (1 kg),Meat,11.08,1.0,5.9,125.3,2011388,6.91
Quito,Ecuador,Latin America,South America,2026-03-01,beef round (1 kg),Meat,10.98,1.0,5.9,126.0,2011388,6.96
Quito,Ecuador,Latin America,South America,2025-10-01,apples (1 kg),Fruits,2.03,1.0,5.9,127.1,2011388,6.69
Quito,Ecuador,Latin America,South America,2025-11-01,apples (1 kg),Fruits,2.2,1.0,5.9,126.2,2011388,6.89
Quito,Ecuador,Latin America,South America,2025-12-01,apples (1 kg),Fruits,2.17,1.0,5.9,125.8,2011388,6.9
Quito,Ecuador,Latin America,South America,2026-01-01,apples (1 kg),Fruits,2.22,1.0,5.9,124.2,2011388,6.82
Quito,Ecuador,Latin America,South America,2026-02-01,apples (1 kg),Fruits,2.22,1.0,5.9,125.3,2011388,6.91
Quito,Ecuador,Latin America,South America,2026-03-01,apples (1 kg),Fruits,2.17,1.0,5.9,126.0,2011388,6.96
Quito,Ecuador,Latin America,South America,2025-10-01,bananas (1 kg),Fruits,1.28,1.0,5.9,127.1,2011388,6.69
Quito,Ecuador,Latin America,South America,2025-11-01,bananas (1 kg),Fruits,1.36,1.0,5.9,126.2,2011388,6.89
Quito,Ecuador,Latin America,South America,2025-12-01,bananas (1 kg),Fruits,1.42,1.0,5.9,125.8,2011388,6.9
Quito,Ecuador,Latin America,South America,2026-01-01,bananas (1 kg),Fruits,1.36,1.0,5.9,124.2,2011388,6.82
Quito,Ecuador,Latin America,South America,2026-02-01,bananas (1 kg),Fruits,1.41,1.0,5.9,125.3,2011388,6.91
Quito,Ecuador,Latin America,South America,2026-03-01,bananas (1 kg),Fruits,1.39,1.0,5.9,126.0,2011388,6.96
Quito,Ecuador,Latin America,South America,2025-10-01,oranges (1 kg),Fruits,1.25,1.0,5.9,127.1,2011388,6.69
Quito,Ecuador,Latin America,South America,2025-11-01,oranges (1 kg),Fruits,1.4,1.0,5.9,126.2,2011388,6.89
Quito,Ecuador,Latin America,South America,2025-12-01,oranges (1 kg),Fruits,1.4,1.0,5.9,125.8,2011388,6.9
Quito,Ecuador,Latin America,South America,2026-01-01,oranges (1 kg),Fruits,1.39,1.0,5.9,124.2,2011388,6.82
Quito,Ecuador,Latin America,South America,2026-02-01,oranges (1 kg),Fruits,1.35,1.0,5.9,125.3,2011388,6.91
Quito,Ecuador,Latin America,South America,2026-03-01,oranges (1 kg),Fruits,1.38,1.0,5.9,126.0,2011388,6.96
Quito,Ecuador,Latin America,South America,2025-10-01,tomatoes (1 kg),Vegetables,2.15,1.0,5.9,127.1,2011388,6.69
Quito,Ecuador,Latin America,South America,2025-11-01,tomatoes (1 kg),Vegetables,2.36,1.0,5.9,126.2,2011388,6.89
Quito,Ecuador,Latin America,South America,2025-12-01,tomatoes (1 kg),Vegetables,2.33,1.0,5.9,125.8,2011388,6.9
Quito,Ecuador,Latin America,South America,2026-01-01,tomatoes (1 kg),Vegetables,2.26,1.0,5.9,124.2,2011388,6.82
Quito,Ecuador,Latin America,South America,2026-02-01,tomatoes (1 kg),Vegetables,2.29,1.0,5.9,125.3,2011388,6.91
Quito,Ecuador,Latin America,South America,2026-03-01,tomatoes (1 kg),Vegetables,2.31,1.0,5.9,126.0,2011388,6.96
Quito,Ecuador,Latin America,South America,2025-10-01,potatoes (1 kg),Vegetables,1.24,1.0,5.9,127.1,2011388,6.69
Quito,Ecuador,Latin America,South America,2025-11-01,potatoes (1 kg),Vegetables,1.34,1.0,5.9,126.2,2011388,6.89
Quito,Ecuador,Latin America,South America,2025-12-01,potatoes (1 kg),Vegetables,1.38,1.0,5.9,125.8,2011388,6.9
Quito,Ecuador,Latin America,South America,2026-01-01,potatoes (1 kg),Vegetables,1.35,1.0,5.9,124.2,2011388,6.82
Quito,Ecuador,Latin America,South America,2026-02-01,potatoes (1 kg),Vegetables,1.34,1.0,5.9,125.3,2011388,6.91
Quito,Ecuador,Latin America,South America,2026-03-01,potatoes (1 kg),Vegetables,1.34,1.0,5.9,126.0,2011388,6.96
Quito,Ecuador,Latin America,South America,2025-10-01,onions (1 kg),Vegetables,1.06,1.0,5.9,127.1,2011388,6.69
Quito,Ecuador,Latin America,South America,2025-11-01,onions (1 kg),Vegetables,1.15,1.0,5.9,126.2,2011388,6.89
Quito,Ecuador,Latin America,South America,2025-12-01,onions (1 kg),Vegetables,1.2,1.0,5.9,125.8,2011388,6.9
Quito,Ecuador,Latin America,South America,2026-01-01,onions (1 kg),Vegetables,1.18,1.0,5.9,124.2,2011388,6.82
Quito,Ecuador,Latin America,South America,2026-02-01,onions (1 kg),Vegetables,1.16,1.0,5.9,125.3,2011388,6.91
Quito,Ecuador,Latin America,South America,2026-03-01,onions (1 kg),Vegetables,1.16,1.0,5.9,126.0,2011388,6.96
Quito,Ecuador,Latin America,South America,2025-10-01,lettuce (1 head),Vegetables,0.66,1.0,5.9,127.1,2011388,6.69
Quito,Ecuador,Latin America,South America,2025-11-01,lettuce (1 head),Vegetables,0.75,1.0,5.9,126.2,2011388,6.89
Quito,Ecuador,Latin America,South America,2025-12-01,lettuce (1 head),Vegetables,0.75,1.0,5.9,125.8,2011388,6.9
Quito,Ecuador,Latin America,South America,2026-01-01,lettuce (1 head),Vegetables,0.7,1.0,5.9,124.2,2011388,6.82
Quito,Ecuador,Latin America,South America,2026-02-01,lettuce (1 head),Vegetables,0.73,1.0,5.9,125.3,2011388,6.91
Quito,Ecuador,Latin America,South America,2026-03-01,lettuce (1 head),Vegetables,0.72,1.0,5.9,126.0,2011388,6.96
Santo Domingo,Dominican Republic,Latin America,North America,2025-10-01,milk (1 liter),Dairy,1.42,0.0166,5.9,127.1,1111838,7.37
Santo Domingo,Dominican Republic,Latin America,North America,2025-11-01,milk (1 liter),Dairy,1.36,0.0166,5.9,126.2,1111838,7.41
Santo Domingo,Dominican Republic,Latin America,North America,2025-12-01,milk (1 liter),Dairy,1.41,0.0166,5.9,125.8,1111838,7.63
Santo Domingo,Dominican Republic,Latin America,North America,2026-01-01,milk (1 liter),Dairy,1.42,0.0166,5.9,124.2,1111838,7.46
Santo Domingo,Dominican Republic,Latin America,North America,2026-02-01,milk (1 liter),Dairy,1.4,0.0166,5.9,125.3,1111838,7.66
Santo Domingo,Dominican Republic,Latin America,North America,2026-03-01,milk (1 liter),Dairy,1.44,0.0166,5.9,126.0,1111838,7.66
Santo Domingo,Dominican Republic,Latin America,North America,2025-10-01,fresh white bread (500g),Bakery,1.9,0.0166,5.9,127.1,1111838,7.37
Santo Domingo,Dominican Republic,Latin America,North America,2025-11-01,fresh white bread (500g),Bakery,1.9,0.0166,5.9,126.2,1111838,7.41
Santo Domingo,Dominican Republic,Latin America,North America,2025-12-01,fresh white bread (500g),Bakery,1.94,0.0166,5.9,125.8,1111838,7.63
Santo Domingo,Dominican Republic,Latin America,North America,2026-01-01,fresh white bread (500g),Bakery,1.91,0.0166,5.9,124.2,1111838,7.46
Santo Domingo,Dominican Republic,Latin America,North America,2026-02-01,fresh white bread (500g),Bakery,1.91,0.0166,5.9,125.3,1111838,7.66
Santo Domingo,Dominican Republic,Latin America,North America,2026-03-01,fresh white bread (500g),Bakery,1.92,0.0166,5.9,126.0,1111838,7.66
Santo Domingo,Dominican Republic,Latin America,North America,2025-10-01,white rice (1 kg),Grains,2.05,0.0166,5.9,127.1,1111838,7.37
Santo Domingo,Dominican Republic,Latin America,North America,2025-11-01,white rice (1 kg),Grains,2.11,0.0166,5.9,126.2,1111838,7.41
Santo Domingo,Dominican Republic,Latin America,North America,2025-12-01,white rice (1 kg),Grains,2.13,0.0166,5.9,125.8,1111838,7.63
Santo Domingo,Dominican Republic,Latin America,North America,2026-01-01,white rice (1 kg),Grains,2.07,0.0166,5.9,124.2,1111838,7.46
Santo Domingo,Dominican Republic,Latin America,North America,2026-02-01,white rice (1 kg),Grains,2.23,0.0166,5.9,125.3,1111838,7.66
Santo Domingo,Dominican Republic,Latin America,North America,2026-03-01,white rice (1 kg),Grains,2.16,0.0166,5.9,126.0,1111838,7.66
Santo Domingo,Dominican Republic,Latin America,North America,2025-10-01,"eggs (regular, 12)",Dairy & Eggs,2.0,0.0166,5.9,127.1,1111838,7.37
Santo Domingo,Dominican Republic,Latin America,North America,2025-11-01,"eggs (regular, 12)",Dairy & Eggs,2.04,0.0166,5.9,126.2,1111838,7.41
Santo Domingo,Dominican Republic,Latin America,North America,2025-12-01,"eggs (regular, 12)",Dairy & Eggs,2.15,0.0166,5.9,125.8,1111838,7.63
Santo Domingo,Dominican Republic,Latin America,North America,2026-01-01,"eggs (regular, 12)",Dairy & Eggs,2.06,0.0166,5.9,124.2,1111838,7.46
Santo Domingo,Dominican Republic,Latin America,North America,2026-02-01,"eggs (regular, 12)",Dairy & Eggs,2.12,0.0166,5.9,125.3,1111838,7.66
Santo Domingo,Dominican Republic,Latin America,North America,2026-03-01,"eggs (regular, 12)",Dairy & Eggs,2.14,0.0166,5.9,126.0,1111838,7.66
Santo Domingo,Dominican Republic,Latin America,North America,2025-10-01,local cheese (1 kg),Dairy,8.23,0.0166,5.9,127.1,1111838,7.37
Santo Domingo,Dominican Republic,Latin America,North America,2025-11-01,local cheese (1 kg),Dairy,8.4,0.0166,5.9,126.2,1111838,7.41
Santo Domingo,Dominican Republic,Latin America,North America,2025-12-01,local cheese (1 kg),Dairy,8.55,0.0166,5.9,125.8,1111838,7.63
Santo Domingo,Dominican Republic,Latin America,North America,2026-01-01,local cheese (1 kg),Dairy,8.37,0.0166,5.9,124.2,1111838,7.46
Santo Domingo,Dominican Republic,Latin America,North America,2026-02-01,local cheese (1 kg),Dairy,8.75,0.0166,5.9,125.3,1111838,7.66
Santo Domingo,Dominican Republic,Latin America,North America,2026-03-01,local cheese (1 kg),Dairy,8.66,0.0166,5.9,126.0,1111838,7.66
Santo Domingo,Dominican Republic,Latin America,North America,2025-10-01,chicken fillets (1 kg),Meat,6.02,0.0166,5.9,127.1,1111838,7.37
Santo Domingo,Dominican Republic,Latin America,North America,2025-11-01,chicken fillets (1 kg),Meat,6.17,0.0166,5.9,126.2,1111838,7.41
Santo Domingo,Dominican Republic,Latin America,North America,2025-12-01,chicken fillets (1 kg),Meat,6.12,0.0166,5.9,125.8,1111838,7.63
Santo Domingo,Dominican Republic,Latin America,North America,2026-01-01,chicken fillets (1 kg),Meat,6.03,0.0166,5.9,124.2,1111838,7.46
Santo Domingo,Dominican Republic,Latin America,North America,2026-02-01,chicken fillets (1 kg),Meat,6.32,0.0166,5.9,125.3,1111838,7.66
Santo Domingo,Dominican Republic,Latin America,North America,2026-03-01,chicken fillets (1 kg),Meat,6.21,0.0166,5.9,126.0,1111838,7.66
Santo Domingo,Dominican Republic,Latin America,North America,2025-10-01,beef round (1 kg),Meat,13.5,0.0166,5.9,127.1,1111838,7.37
Santo Domingo,Dominican Republic,Latin America,North America,2025-11-01,beef round (1 kg),Meat,13.45,0.0166,5.9,126.2,1111838,7.41
Santo Domingo,Dominican Republic,Latin America,North America,2025-12-01,beef round (1 kg),Meat,13.22,0.0166,5.9,125.8,1111838,7.63
Santo Domingo,Dominican Republic,Latin America,North America,2026-01-01,beef round (1 kg),Meat,13.3,0.0166,5.9,124.2,1111838,7.46
Santo Domingo,Dominican Republic,Latin America,North America,2026-02-01,beef round (1 kg),Meat,13.36,0.0166,5.9,125.3,1111838,7.66
Santo Domingo,Dominican Republic,Latin America,North America,2026-03-01,beef round (1 kg),Meat,13.7,0.0166,5.9,126.0,1111838,7.66
Santo Domingo,Dominican Republic,Latin America,North America,2025-10-01,apples (1 kg),Fruits,3.14,0.0166,5.9,127.1,1111838,7.37
Santo Domingo,Dominican Republic,Latin America,North America,2025-11-01,apples (1 kg),Fruits,3.28,0.0166,5.9,126.2,1111838,7.41
Santo Domingo,Dominican Republic,Latin America,North America,2025-12-01,apples (1 kg),Fruits,3.44,0.0166,5.9,125.8,1111838,7.63
Santo Domingo,Dominican Republic,Latin America,North America,2026-01-01,apples (1 kg),Fruits,3.41,0.0166,5.9,124.2,1111838,7.46
Santo Domingo,Dominican Republic,Latin America,North America,2026-02-01,apples (1 kg),Fruits,3.3,0.0166,5.9,125.3,1111838,7.66
Santo Domingo,Dominican Republic,Latin America,North America,2026-03-01,apples (1 kg),Fruits,3.36,0.0166,5.9,126.0,1111838,7.66
Santo Domingo,Dominican Republic,Latin America,North America,2025-10-01,bananas (1 kg),Fruits,1.56,0.0166,5.9,127.1,1111838,7.37
Santo Domingo,Dominican Republic,Latin America,North America,2025-11-01,bananas (1 kg),Fruits,1.7,0.0166,5.9,126.2,1111838,7.41
Santo Domingo,Dominican Republic,Latin America,North America,2025-12-01,bananas (1 kg),Fruits,1.79,0.0166,5.9,125.8,1111838,7.63
Santo Domingo,Dominican Republic,Latin America,North America,2026-01-01,bananas (1 kg),Fruits,1.71,0.0166,5.9,124.2,1111838,7.46
Santo Domingo,Dominican Republic,Latin America,North America,2026-02-01,bananas (1 kg),Fruits,1.71,0.0166,5.9,125.3,1111838,7.66
Santo Domingo,Dominican Republic,Latin America,North America,2026-03-01,bananas (1 kg),Fruits,1.73,0.0166,5.9,126.0,1111838,7.66
