City,Country,ISO_Country_Code,Region,Continent,Month,Month_Name,Item,Item_Key,Item_Category,Quantity,Unit,Price_Local,Currency_Local,Price_USD,Exchange_Rate,YoY_Inflation_Estimate_Pct,Inflation_Source,FAO_Index_Value,FAO_Index_Date,FAO_YoY_Change_Pct,USDA_All_Food_Forecast_Pct,USDA_Food_At_Home_Pct,Data_Collection_Date,Source_URL,Population_Estimate,Breakfast_Basket_USD
Santo Domingo,Dominican Republic,DOM,Latin America,North America,2026-01,January 2026,Chicken Fillets (1 kg),Chicken_1kg,Meat,1.0,kg,363.25,DOP,6.03,0.0166,5.9,IMF WEO 2026,124.2,January 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Santo-Domingo,1111838,7.46
Santo Domingo,Dominican Republic,DOM,Latin America,North America,2026-02,February 2026,Chicken Fillets (1 kg),Chicken_1kg,Meat,1.0,kg,380.72,DOP,6.32,0.0166,5.9,IMF WEO 2026,125.3,February 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Santo-Domingo,1111838,7.66
Santo Domingo,Dominican Republic,DOM,Latin America,North America,2026-03,March 2026,Chicken Fillets (1 kg),Chicken_1kg,Meat,1.0,kg,374.1,DOP,6.21,0.0166,5.9,IMF WEO 2026,126.0,March 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Santo-Domingo,1111838,7.66
Santo Domingo,Dominican Republic,DOM,Latin America,North America,2025-10,October 2025,Beef Round (1 kg),Beef_1kg,Meat,1.0,kg,813.25,DOP,13.5,0.0166,5.9,IMF WEO 2026,127.1,October 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Santo-Domingo,1111838,7.37
Santo Domingo,Dominican Republic,DOM,Latin America,North America,2025-11,November 2025,Beef Round (1 kg),Beef_1kg,Meat,1.0,kg,810.24,DOP,13.45,0.0166,5.9,IMF WEO 2026,126.2,November 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Santo-Domingo,1111838,7.41
Santo Domingo,Dominican Republic,DOM,Latin America,North America,2025-12,December 2025,Beef Round (1 kg),Beef_1kg,Meat,1.0,kg,796.39,DOP,13.22,0.0166,5.9,IMF WEO 2026,125.8,December 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Santo-Domingo,1111838,7.63
Santo Domingo,Dominican Republic,DOM,Latin America,North America,2026-01,January 2026,Beef Round (1 kg),Beef_1kg,Meat,1.0,kg,801.2,DOP,13.3,0.0166,5.9,IMF WEO 2026,124.2,January 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Santo-Domingo,1111838,7.46
Santo Domingo,Dominican Republic,DOM,Latin America,North America,2026-02,February 2026,Beef Round (1 kg),Beef_1kg,Meat,1.0,kg,804.82,DOP,13.36,0.0166,5.9,IMF WEO 2026,125.3,February 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Santo-Domingo,1111838,7.66
Santo Domingo,Dominican Republic,DOM,Latin America,North America,2026-03,March 2026,Beef Round (1 kg),Beef_1kg,Meat,1.0,kg,825.3,DOP,13.7,0.0166,5.9,IMF WEO 2026,126.0,March 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Santo-Domingo,1111838,7.66
Santo Domingo,Dominican Republic,DOM,Latin America,North America,2025-10,October 2025,Apples (1 kg),Apples_1kg,Fruits,1.0,kg,189.16,DOP,3.14,0.0166,5.9,IMF WEO 2026,127.1,October 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Santo-Domingo,1111838,7.37
Santo Domingo,Dominican Republic,DOM,Latin America,North America,2025-11,November 2025,Apples (1 kg),Apples_1kg,Fruits,1.0,kg,197.59,DOP,3.28,0.0166,5.9,IMF WEO 2026,126.2,November 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Santo-Domingo,1111838,7.41
Santo Domingo,Dominican Republic,DOM,Latin America,North America,2025-12,December 2025,Apples (1 kg),Apples_1kg,Fruits,1.0,kg,207.23,DOP,3.44,0.0166,5.9,IMF WEO 2026,125.8,December 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Santo-Domingo,1111838,7.63
Santo Domingo,Dominican Republic,DOM,Latin America,North America,2026-01,January 2026,Apples (1 kg),Apples_1kg,Fruits,1.0,kg,205.42,DOP,3.41,0.0166,5.9,IMF WEO 2026,124.2,January 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Santo-Domingo,1111838,7.46
Santo Domingo,Dominican Republic,DOM,Latin America,North America,2026-02,February 2026,Apples (1 kg),Apples_1kg,Fruits,1.0,kg,198.8,DOP,3.3,0.0166,5.9,IMF WEO 2026,125.3,February 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Santo-Domingo,1111838,7.66
Santo Domingo,Dominican Republic,DOM,Latin America,North America,2026-03,March 2026,Apples (1 kg),Apples_1kg,Fruits,1.0,kg,202.41,DOP,3.36,0.0166,5.9,IMF WEO 2026,126.0,March 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Santo-Domingo,1111838,7.66
Santo Domingo,Dominican Republic,DOM,Latin America,North America,2025-10,October 2025,Bananas (1 kg),Bananas_1kg,Fruits,1.0,kg,93.98,DOP,1.56,0.0166,5.9,IMF WEO 2026,127.1,October 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Santo-Domingo,1111838,7.37
Santo Domingo,Dominican Republic,DOM,Latin America,North America,2025-11,November 2025,Bananas (1 kg),Bananas_1kg,Fruits,1.0,kg,102.41,DOP,1.7,0.0166,5.9,IMF WEO 2026,126.2,November 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Santo-Domingo,1111838,7.41
Santo Domingo,Dominican Republic,DOM,Latin America,North America,2025-12,December 2025,Bananas (1 kg),Bananas_1kg,Fruits,1.0,kg,107.83,DOP,1.79,0.0166,5.9,IMF WEO 2026,125.8,December 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Santo-Domingo,1111838,7.63
Santo Domingo,Dominican Republic,DOM,Latin America,North America,2026-01,January 2026,Bananas (1 kg),Bananas_1kg,Fruits,1.0,kg,103.01,DOP,1.71,0.0166,5.9,IMF WEO 2026,124.2,January 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Santo-Domingo,1111838,7.46
Santo Domingo,Dominican Republic,DOM,Latin America,North America,2026-02,February 2026,Bananas (1 kg),Bananas_1kg,Fruits,1.0,kg,103.01,DOP,1.71,0.0166,5.9,IMF WEO 2026,125.3,February 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Santo-Domingo,1111838,7.66
Santo Domingo,Dominican Republic,DOM,Latin America,North America,2026-03,March 2026,Bananas (1 kg),Bananas_1kg,Fruits,1.0,kg,104.22,DOP,1.73,0.0166,5.9,IMF WEO 2026,126.0,March 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Santo-Domingo,1111838,7.66
Santo Domingo,Dominican Republic,DOM,Latin America,North America,2025-10,October 2025,Oranges (1 kg),Oranges_1kg,Fruits,1.0,kg,179.52,DOP,2.98,0.0166,5.9,IMF WEO 2026,127.1,October 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Santo-Domingo,1111838,7.37
Santo Domingo,Dominican Republic,DOM,Latin America,North America,2025-11,November 2025,Oranges (1 kg),Oranges_1kg,Fruits,1.0,kg,189.76,DOP,3.15,0.0166,5.9,IMF WEO 2026,126.2,November 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Santo-Domingo,1111838,7.41
Santo Domingo,Dominican Republic,DOM,Latin America,North America,2025-12,December 2025,Oranges (1 kg),Oranges_1kg,Fruits,1.0,kg,189.76,DOP,3.15,0.0166,5.9,IMF WEO 2026,125.8,December 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Santo-Domingo,1111838,7.63
Santo Domingo,Dominican Republic,DOM,Latin America,North America,2026-01,January 2026,Oranges (1 kg),Oranges_1kg,Fruits,1.0,kg,189.76,DOP,3.15,0.0166,5.9,IMF WEO 2026,124.2,January 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Santo-Domingo,1111838,7.46
Santo Domingo,Dominican Republic,DOM,Latin America,North America,2026-02,February 2026,Oranges (1 kg),Oranges_1kg,Fruits,1.0,kg,193.37,DOP,3.21,0.0166,5.9,IMF WEO 2026,125.3,February 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Santo-Domingo,1111838,7.66
Santo Domingo,Dominican Republic,DOM,Latin America,North America,2026-03,March 2026,Oranges (1 kg),Oranges_1kg,Fruits,1.0,kg,189.16,DOP,3.14,0.0166,5.9,IMF WEO 2026,126.0,March 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Santo-Domingo,1111838,7.66
Santo Domingo,Dominican Republic,DOM,Latin America,North America,2025-10,October 2025,Tomatoes (1 kg),Tomatoes_1kg,Vegetables,1.0,kg,155.42,DOP,2.58,0.0166,5.9,IMF WEO 2026,127.1,October 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Santo-Domingo,1111838,7.37
Santo Domingo,Dominican Republic,DOM,Latin America,North America,2025-11,November 2025,Tomatoes (1 kg),Tomatoes_1kg,Vegetables,1.0,kg,180.72,DOP,3.0,0.0166,5.9,IMF WEO 2026,126.2,November 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Santo-Domingo,1111838,7.41
Santo Domingo,Dominican Republic,DOM,Latin America,North America,2025-12,December 2025,Tomatoes (1 kg),Tomatoes_1kg,Vegetables,1.0,kg,178.92,DOP,2.97,0.0166,5.9,IMF WEO 2026,125.8,December 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Santo-Domingo,1111838,7.63
Santo Domingo,Dominican Republic,DOM,Latin America,North America,2026-01,January 2026,Tomatoes (1 kg),Tomatoes_1kg,Vegetables,1.0,kg,177.71,DOP,2.95,0.0166,5.9,IMF WEO 2026,124.2,January 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Santo-Domingo,1111838,7.46
Santo Domingo,Dominican Republic,DOM,Latin America,North America,2026-02,February 2026,Tomatoes (1 kg),Tomatoes_1kg,Vegetables,1.0,kg,173.49,DOP,2.88,0.0166,5.9,IMF WEO 2026,125.3,February 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Santo-Domingo,1111838,7.66
Santo Domingo,Dominican Republic,DOM,Latin America,North America,2026-03,March 2026,Tomatoes (1 kg),Tomatoes_1kg,Vegetables,1.0,kg,173.49,DOP,2.88,0.0166,5.9,IMF WEO 2026,126.0,March 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Santo-Domingo,1111838,7.66
Santo Domingo,Dominican Republic,DOM,Latin America,North America,2025-10,October 2025,Potatoes (1 kg),Potatoes_1kg,Vegetables,1.0,kg,131.33,DOP,2.18,0.0166,5.9,IMF WEO 2026,127.1,October 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Santo-Domingo,1111838,7.37
Santo Domingo,Dominican Republic,DOM,Latin America,North America,2025-11,November 2025,Potatoes (1 kg),Potatoes_1kg,Vegetables,1.0,kg,153.01,DOP,2.54,0.0166,5.9,IMF WEO 2026,126.2,November 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Santo-Domingo,1111838,7.41
Santo Domingo,Dominican Republic,DOM,Latin America,North America,2025-12,December 2025,Potatoes (1 kg),Potatoes_1kg,Vegetables,1.0,kg,152.41,DOP,2.53,0.0166,5.9,IMF WEO 2026,125.8,December 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Santo-Domingo,1111838,7.63
Santo Domingo,Dominican Republic,DOM,Latin America,North America,2026-01,January 2026,Potatoes (1 kg),Potatoes_1kg,Vegetables,1.0,kg,143.98,DOP,2.39,0.0166,5.9,IMF WEO 2026,124.2,January 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Santo-Domingo,1111838,7.46
Santo Domingo,Dominican Republic,DOM,Latin America,North America,2026-02,February 2026,Potatoes (1 kg),Potatoes_1kg,Vegetables,1.0,kg,150.0,DOP,2.49,0.0166,5.9,IMF WEO 2026,125.3,February 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Santo-Domingo,1111838,7.66
Santo Domingo,Dominican Republic,DOM,Latin America,North America,2026-03,March 2026,Potatoes (1 kg),Potatoes_1kg,Vegetables,1.0,kg,146.99,DOP,2.44,0.0166,5.9,IMF WEO 2026,126.0,March 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Santo-Domingo,1111838,7.66
Santo Domingo,Dominican Republic,DOM,Latin America,North America,2025-10,October 2025,Onions (1 kg),Onions_1kg,Vegetables,1.0,kg,78.31,DOP,1.3,0.0166,5.9,IMF WEO 2026,127.1,October 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Santo-Domingo,1111838,7.37
Santo Domingo,Dominican Republic,DOM,Latin America,North America,2025-11,November 2025,Onions (1 kg),Onions_1kg,Vegetables,1.0,kg,86.75,DOP,1.44,0.0166,5.9,IMF WEO 2026,126.2,November 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Santo-Domingo,1111838,7.41
Santo Domingo,Dominican Republic,DOM,Latin America,North America,2025-12,December 2025,Onions (1 kg),Onions_1kg,Vegetables,1.0,kg,86.75,DOP,1.44,0.0166,5.9,IMF WEO 2026,125.8,December 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Santo-Domingo,1111838,7.63
Santo Domingo,Dominican Republic,DOM,Latin America,North America,2026-01,January 2026,Onions (1 kg),Onions_1kg,Vegetables,1.0,kg,87.35,DOP,1.45,0.0166,5.9,IMF WEO 2026,124.2,January 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Santo-Domingo,1111838,7.46
Santo Domingo,Dominican Republic,DOM,Latin America,North America,2026-02,February 2026,Onions (1 kg),Onions_1kg,Vegetables,1.0,kg,84.34,DOP,1.4,0.0166,5.9,IMF WEO 2026,125.3,February 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Santo-Domingo,1111838,7.66
Santo Domingo,Dominican Republic,DOM,Latin America,North America,2026-03,March 2026,Onions (1 kg),Onions_1kg,Vegetables,1.0,kg,86.75,DOP,1.44,0.0166,5.9,IMF WEO 2026,126.0,March 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Santo-Domingo,1111838,7.66
Santo Domingo,Dominican Republic,DOM,Latin America,North America,2025-10,October 2025,Lettuce (1 Head),Lettuce_1hd,Vegetables,1.0,head,60.24,DOP,1.0,0.0166,5.9,IMF WEO 2026,127.1,October 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Santo-Domingo,1111838,7.37
Santo Domingo,Dominican Republic,DOM,Latin America,North America,2025-11,November 2025,Lettuce (1 Head),Lettuce_1hd,Vegetables,1.0,head,69.88,DOP,1.16,0.0166,5.9,IMF WEO 2026,126.2,November 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Santo-Domingo,1111838,7.41
Santo Domingo,Dominican Republic,DOM,Latin America,North America,2025-12,December 2025,Lettuce (1 Head),Lettuce_1hd,Vegetables,1.0,head,68.67,DOP,1.14,0.0166,5.9,IMF WEO 2026,125.8,December 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Santo-Domingo,1111838,7.63
Santo Domingo,Dominican Republic,DOM,Latin America,North America,2026-01,January 2026,Lettuce (1 Head),Lettuce_1hd,Vegetables,1.0,head,67.47,DOP,1.12,0.0166,5.9,IMF WEO 2026,124.2,January 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Santo-Domingo,1111838,7.46
Santo Domingo,Dominican Republic,DOM,Latin America,North America,2026-02,February 2026,Lettuce (1 Head),Lettuce_1hd,Vegetables,1.0,head,68.67,DOP,1.14,0.0166,5.9,IMF WEO 2026,125.3,February 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Santo-Domingo,1111838,7.66
Santo Domingo,Dominican Republic,DOM,Latin America,North America,2026-03,March 2026,Lettuce (1 Head),Lettuce_1hd,Vegetables,1.0,head,68.07,DOP,1.13,0.0166,5.9,IMF WEO 2026,126.0,March 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Santo-Domingo,1111838,7.66
Montevideo,Uruguay,URY,Latin America,South America,2025-10,October 2025,Milk (1 Liter),Milk_1L,Dairy,1.0,liter,52.32,UYU,1.24,0.0237,5.9,IMF WEO 2026,127.1,October 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Montevideo,1319108,10.53
Montevideo,Uruguay,URY,Latin America,South America,2025-11,November 2025,Milk (1 Liter),Milk_1L,Dairy,1.0,liter,52.74,UYU,1.25,0.0237,5.9,IMF WEO 2026,126.2,November 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Montevideo,1319108,10.65
Montevideo,Uruguay,URY,Latin America,South America,2025-12,December 2025,Milk (1 Liter),Milk_1L,Dairy,1.0,liter,54.01,UYU,1.28,0.0237,5.9,IMF WEO 2026,125.8,December 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Montevideo,1319108,11.03
Montevideo,Uruguay,URY,Latin America,South America,2026-01,January 2026,Milk (1 Liter),Milk_1L,Dairy,1.0,liter,51.9,UYU,1.23,0.0237,5.9,IMF WEO 2026,124.2,January 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Montevideo,1319108,10.78
Montevideo,Uruguay,URY,Latin America,South America,2026-02,February 2026,Milk (1 Liter),Milk_1L,Dairy,1.0,liter,53.59,UYU,1.27,0.0237,5.9,IMF WEO 2026,125.3,February 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Montevideo,1319108,10.95
Montevideo,Uruguay,URY,Latin America,South America,2026-03,March 2026,Milk (1 Liter),Milk_1L,Dairy,1.0,liter,54.01,UYU,1.28,0.0237,5.9,IMF WEO 2026,126.0,March 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Montevideo,1319108,10.96
Montevideo,Uruguay,URY,Latin America,South America,2025-10,October 2025,Fresh White Bread (500g),Bread_500g,Bakery,500.0,grams,124.05,UYU,2.94,0.0237,5.9,IMF WEO 2026,127.1,October 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Montevideo,1319108,10.53
Montevideo,Uruguay,URY,Latin America,South America,2025-11,November 2025,Fresh White Bread (500g),Bread_500g,Bakery,500.0,grams,119.41,UYU,2.83,0.0237,5.9,IMF WEO 2026,126.2,November 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Montevideo,1319108,10.65
Montevideo,Uruguay,URY,Latin America,South America,2025-12,December 2025,Fresh White Bread (500g),Bread_500g,Bakery,500.0,grams,122.36,UYU,2.9,0.0237,5.9,IMF WEO 2026,125.8,December 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Montevideo,1319108,11.03
Montevideo,Uruguay,URY,Latin America,South America,2026-01,January 2026,Fresh White Bread (500g),Bread_500g,Bakery,500.0,grams,120.68,UYU,2.86,0.0237,5.9,IMF WEO 2026,124.2,January 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Montevideo,1319108,10.78
Montevideo,Uruguay,URY,Latin America,South America,2026-02,February 2026,Fresh White Bread (500g),Bread_500g,Bakery,500.0,grams,122.78,UYU,2.91,0.0237,5.9,IMF WEO 2026,125.3,February 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Montevideo,1319108,10.95
Montevideo,Uruguay,URY,Latin America,South America,2026-03,March 2026,Fresh White Bread (500g),Bread_500g,Bakery,500.0,grams,122.78,UYU,2.91,0.0237,5.9,IMF WEO 2026,126.0,March 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Montevideo,1319108,10.96
Montevideo,Uruguay,URY,Latin America,South America,2025-10,October 2025,White Rice (1 kg),Rice_1kg,Grains,1.0,kg,77.22,UYU,1.83,0.0237,5.9,IMF WEO 2026,127.1,October 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Montevideo,1319108,10.53
Montevideo,Uruguay,URY,Latin America,South America,2025-11,November 2025,White Rice (1 kg),Rice_1kg,Grains,1.0,kg,78.9,UYU,1.87,0.0237,5.9,IMF WEO 2026,126.2,November 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Montevideo,1319108,10.65
Montevideo,Uruguay,URY,Latin America,South America,2025-12,December 2025,White Rice (1 kg),Rice_1kg,Grains,1.0,kg,82.7,UYU,1.96,0.0237,5.9,IMF WEO 2026,125.8,December 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Montevideo,1319108,11.03
Montevideo,Uruguay,URY,Latin America,South America,2026-01,January 2026,White Rice (1 kg),Rice_1kg,Grains,1.0,kg,81.43,UYU,1.93,0.0237,5.9,IMF WEO 2026,124.2,January 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Montevideo,1319108,10.78
Montevideo,Uruguay,URY,Latin America,South America,2026-02,February 2026,White Rice (1 kg),Rice_1kg,Grains,1.0,kg,80.59,UYU,1.91,0.0237,5.9,IMF WEO 2026,125.3,February 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Montevideo,1319108,10.95
Montevideo,Uruguay,URY,Latin America,South America,2026-03,March 2026,White Rice (1 kg),Rice_1kg,Grains,1.0,kg,81.01,UYU,1.92,0.0237,5.9,IMF WEO 2026,126.0,March 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Montevideo,1319108,10.96
Montevideo,Uruguay,URY,Latin America,South America,2025-10,October 2025,"Eggs (Regular, 12)",Eggs_12,Dairy & Eggs,12.0,pieces,190.72,UYU,4.52,0.0237,5.9,IMF WEO 2026,127.1,October 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Montevideo,1319108,10.53
Montevideo,Uruguay,URY,Latin America,South America,2025-11,November 2025,"Eggs (Regular, 12)",Eggs_12,Dairy & Eggs,12.0,pieces,198.31,UYU,4.7,0.0237,5.9,IMF WEO 2026,126.2,November 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Montevideo,1319108,10.65
Montevideo,Uruguay,URY,Latin America,South America,2025-12,December 2025,"Eggs (Regular, 12)",Eggs_12,Dairy & Eggs,12.0,pieces,206.33,UYU,4.89,0.0237,5.9,IMF WEO 2026,125.8,December 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Montevideo,1319108,11.03
Montevideo,Uruguay,URY,Latin America,South America,2026-01,January 2026,"Eggs (Regular, 12)",Eggs_12,Dairy & Eggs,12.0,pieces,200.84,UYU,4.76,0.0237,5.9,IMF WEO 2026,124.2,January 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Montevideo,1319108,10.78
Montevideo,Uruguay,URY,Latin America,South America,2026-02,February 2026,"Eggs (Regular, 12)",Eggs_12,Dairy & Eggs,12.0,pieces,205.06,UYU,4.86,0.0237,5.9,IMF WEO 2026,125.3,February 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Montevideo,1319108,10.95
Montevideo,Uruguay,URY,Latin America,South America,2026-03,March 2026,"Eggs (Regular, 12)",Eggs_12,Dairy & Eggs,12.0,pieces,204.64,UYU,4.85,0.0237,5.9,IMF WEO 2026,126.0,March 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Montevideo,1319108,10.96
Montevideo,Uruguay,URY,Latin America,South America,2025-10,October 2025,Local Cheese (1 kg),Cheese_1kg,Dairy,1.0,kg,598.73,UYU,14.19,0.0237,5.9,IMF WEO 2026,127.1,October 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Montevideo,1319108,10.53
Montevideo,Uruguay,URY,Latin America,South America,2025-11,November 2025,Local Cheese (1 kg),Cheese_1kg,Dairy,1.0,kg,579.32,UYU,13.73,0.0237,5.9,IMF WEO 2026,126.2,November 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Montevideo,1319108,10.65
Montevideo,Uruguay,URY,Latin America,South America,2025-12,December 2025,Local Cheese (1 kg),Cheese_1kg,Dairy,1.0,kg,588.61,UYU,13.95,0.0237,5.9,IMF WEO 2026,125.8,December 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Montevideo,1319108,11.03
Montevideo,Uruguay,URY,Latin America,South America,2026-01,January 2026,Local Cheese (1 kg),Cheese_1kg,Dairy,1.0,kg,575.95,UYU,13.65,0.0237,5.9,IMF WEO 2026,124.2,January 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Montevideo,1319108,10.78
Montevideo,Uruguay,URY,Latin America,South America,2026-02,February 2026,Local Cheese (1 kg),Cheese_1kg,Dairy,1.0,kg,613.5,UYU,14.54,0.0237,5.9,IMF WEO 2026,125.3,February 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Montevideo,1319108,10.95
Montevideo,Uruguay,URY,Latin America,South America,2026-03,March 2026,Local Cheese (1 kg),Cheese_1kg,Dairy,1.0,kg,603.38,UYU,14.3,0.0237,5.9,IMF WEO 2026,126.0,March 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Montevideo,1319108,10.96
Montevideo,Uruguay,URY,Latin America,South America,2025-10,October 2025,Chicken Fillets (1 kg),Chicken_1kg,Meat,1.0,kg,460.76,UYU,10.92,0.0237,5.9,IMF WEO 2026,127.1,October 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Montevideo,1319108,10.53
Montevideo,Uruguay,URY,Latin America,South America,2025-11,November 2025,Chicken Fillets (1 kg),Chicken_1kg,Meat,1.0,kg,456.12,UYU,10.81,0.0237,5.9,IMF WEO 2026,126.2,November 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Montevideo,1319108,10.65
Montevideo,Uruguay,URY,Latin America,South America,2025-12,December 2025,Chicken Fillets (1 kg),Chicken_1kg,Meat,1.0,kg,479.75,UYU,11.37,0.0237,5.9,IMF WEO 2026,125.8,December 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Montevideo,1319108,11.03
Montevideo,Uruguay,URY,Latin America,South America,2026-01,January 2026,Chicken Fillets (1 kg),Chicken_1kg,Meat,1.0,kg,473.0,UYU,11.21,0.0237,5.9,IMF WEO 2026,124.2,January 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Montevideo,1319108,10.78
